food_id,food_name,scientific_name,food_category,source,food_type,serving_size_g,energy_kcal,protein_g,fat_g,carbs_g,fiber_g,water_g,sodium_mg,potassium_mg,phosphorus_mg,calcium_mg,magnesium_mg,iron_mg,zinc_mg,vitamin_c_mg,vitamin_b6_mg,folate_ug,vitamin_e_mg,saturated_fat_g,mufa_g,pufa_g,cholesterol_mg,starch_g,sugars_free_g,oxalate_mg,phytic_acid_mg,total_carbs_g,na_k_ratio,protein_quality,ingredients,brand,nutriscore_grade,unified_id,data_completeness
OFF_8901063362734,Britannia cake pineapple,,Snacks_Sweets,OpenFoodFacts,Packaged_Food,100,414.0,5.8,17.2,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,Unknown,,Britannia,unknown,FOOD_001959,0.25
OFF_8901063362857,Britannia cake,,Snacks_Sweets,OpenFoodFacts,Packaged_Food,100,405.0,5.0,17.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,50.0,0.0,Unknown,,britannia,unknown,FOOD_001960,0.2857142857142857
OFF_8901063362871,cake nut & raisin,,Snacks_Sweets,OpenFoodFacts,Packaged_Food,100,410.0,6.0,18.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,0.0,0.0,56.0,0.0,Unknown,"REFINED WHEAT FLOUR (MAIDA), EGGS, SUGAR, EDIBLE HYDROGENATED VEGETABLE OIL & PALM LEIN OIL RAISINS (8.8%), HUMECTANTS (420 & 422), ORANGE PEEL, ALMONDS (2.7%), MALTOSE SYRUP, INVERT RUP BUTTER (1.7%I MILK SOLIDS, CAKE GEL (EMÜLSIFIERS &STABILIZERS (471 & 477) AND HUMECTIANT(4201Hof whie AISING AGENTS (3410), 450(i) &500(i)), BAKING POWDER, IODIZED SALT AND PRESERVATIVES (202 & 282). ONTAINS PERMITTED NATURAL (150c&150d) AND SYNTHETIC (110, 102, 122, 132 & 133) FOOD COLOURS AND ADDED LAVOURS (NATURAL NATURE IDENTICAL AND ARTIFICIAL IMILK, PLUM, FRUIT&VANILLA) FLAVOURING SUBSTANCES Fat umbers in brackets as per International Numbering System) NTAINS WHEAT, EGGS, NUT AND MILK. POLYOLS MAY HAVE LAXATIVE EFFECTS. Carbohydrate Protein Saturated fatty NDITIONS, Lic. No. 10015043001129 omance Nut & Raisin",britannia,unknown,FOOD_001961,0.2857142857142857
OFF_8901063363281,Roll Yo!,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,403.0,5.5,15.7,60.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2,0.0,0.0,60.0,0.0,Unknown,,Britannia,unknown,FOOD_001962,0.32142857142857145
OFF_8901063363359,Britannia Fudge It - Chocolate Brownie,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,470.0,5.0,24.0,58.5,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,58.5,0.0,Unknown,,Britannia,e,FOOD_001963,0.32142857142857145
OFF_8901063363748,CAKE 100% VEG Gobbles fruity fun,,Snacks_Sweets,OpenFoodFacts,Packaged_Food,100,420.0,6.5,18.4,57.0,0.0,0.0,267.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,57.0,0.0,Unknown,"REFINED WHEAT FLOUR (MAIDA), SUGAR, HYDROGENATED VEGETABLE OIL & REFINED SUNFLOWER OIL, FRUIT PRODUCTS (5.3%) (GLAZED FRUITS (PAPAYA CUTS, COLOUR (124), PINEAPPLE CUTS) & ORANGE PULP), HUMECTANT (422), MILK SOLIDS, HIGH MALTOSE SYRUP, EMULSIFIERS (475& 471), RAISING ACTS00 450(i) & 341()], 10 JISED SALT INVERT SUGAR SYBUP, NATURE IDENTICAL FLAVOURING SUBSTANCES, PRESERVATIVES (202 & 282), WHEAT FIBRE, ACIDITY REGULATOR (330), STABILIZER (415) AND COLOUR (102).",Britannia,e,FOOD_001964,0.32142857142857145
OFF_8901063363779,Britannia cake fruity fun,,Snacks_Sweets,OpenFoodFacts,Packaged_Food,100,417.0,6.1,17.8,58.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0.0,0.0,58.0,0.0,Unknown,"REFINED WHEAT FLOUR (MAIDA), SUGAR, EGGS, HYDROGENATED VEGETABLE OIL & REFINED PALMOLEIN OIL, FRUIT PRODUCTS (7.3%) (GLAZED FRUITS (PAPAYA CUTS, SUGAR, COLOURS (124 & 110), PINEAPPLE CUTS) & ORANGE PULP), HUMECTANTS (422 & 420 HIGH MALTOSE E SYRUP, EDIBLE MAIZE STARCH, PENTA CAKE (RAISING AGENTS 1450, 500m, 341, 341m), EMULSIFIERS (472e, 466, 435, STABILIZER (412) & ACIDITY REGULATOR (330)), RAISING AGENTS [34101, 500m) & 4500), NATURE IDENTICAL & ARTIFICIAL (MIXED FRUIT & VANILLA) FLAVOURING SUBSTANCES, CAKE GEL (EMULSIFIERS AND STABILIZERS (471 & 477) AND HUMECTANT (420), IODISED SALT, INVERT SUGAR SYRUP, PRESERVATIVES (202&282), BAKING POWDER, ACIDITY REGULATOR (330), STABILIZER (415) AND COLOUR (102). (Numbers in brackets as per International Numbering System) CONTAINS WHEAT AND EGGS",Britannia,d,FOOD_001965,0.32142857142857145
OFF_8901063363786,Gobbles Orange Bites cake,,Snacks_Sweets,OpenFoodFacts,Packaged_Food,100,416.0,6.0,17.7,58.3,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,58.3,0.0,Unknown,"REFINED WHEAT FLOUR (MAIDA), SUGAR, EGGS, HYDROGENATED VEGETABLE OIL & REFINED PALMOLEIN OIL, FRUIT PRODUCTS (9%) (GLAZED PAPAYA CUTS & ORANGE PULP), HUMECTANT (422 & 420), HIGH MALTOSE SYRUP, EDIBLE MAIZE STARCH, PENTA CAKE (RAISING AGENTS (450(i), 500(ii), 341(i) & 341(ii)), EMULSIFIERS (472, 466 & 435), STABILIZER (412) & ACIDITY REGULATOR (330)), CAKE GEL (EMULSIFIERS & STABILIZERS (471&477) AND HUMECTANT (420(ii)) IODISED SALT, RAISING AGENTS (341,500) & 450(i), NATURE IDENTICAL (ORANGE AND ARTIFICIAL (VANILLA), FLAVOURING SUBSTANCES, INVERT SUGAR SYRUPS, PRESERVATIVES (202&282), EMULSIFIER (435), COLOURS (110 & 122), ACIDITY REGULATOR (330) AND STABILIZER (415)",Britannia,e,FOOD_001966,0.32142857142857145
OFF_8901063363809,Gobbless Choco Chill Cake,,Snacks_Sweets,OpenFoodFacts,Packaged_Food,100,428.0,6.0,20.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.0,0.0,56.0,0.0,Unknown,,Britannia,unknown,FOOD_001967,0.2857142857142857
OFF_8901063363960,Brittania Gobbles Chocolate Cake,,Snacks_Sweets,OpenFoodFacts,Packaged_Food,100,428.0,6.0,20.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,56.0,0.0,Unknown,"REFINED WHEAT FLOUR (MAIDA), SUGAR, EGGS, EDIBLE HYDROGENATED VEGETABLE OIL&REFINED PALMOLEIN OIL, HUMECTANTS (420) & 422), HIGH MALTOSE SYRUP, LIQUID GLUCOSE COCOA SOLIDS (2%), SWEETENED CONDENSED MILK, COLOURS (150c, 150d, 102, 122, 132 & 133), CAKE GEL (EMULSIFIERS & STABILIZERS (471&477) AND HUMECTANT (420)}1, RAISING AGENTS (341()& 500)], INVERT SUGAR SYRUP, IODIZED SALT, PRESERVATIVES (200 &282), BAKING POWDER, PLAIN CHOCOLATE (0.14%) /SUGAR, COCOA BUTTER, COCOA SOLIDS EMULSIFIERS (322) & 476] AND ARTIFICIAL (VANILLA) FLAVOURING SUBSTANCE), FLAVOURS [NATURE IDENTICAL AND ARTIFICIAL (VANILLA & CHOCOLATE) FLAVOURING SUBSTANCES) AND STABILIZER (415).",Brittania,e,FOOD_001968,0.2857142857142857
OFF_8901063363977,BRITANNIA Cake Gobbles Fruity Fun,,Snacks_Sweets,OpenFoodFacts,Packaged_Food,100,417.0,6.1,17.8,58.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0.0,0.0,58.0,0.0,Unknown,"REFINED WHEAT FLOUR (MAIDA), SUGAR, EGGS, HYDROGENATED VEGETABLE OIL & REFINED PALMOLEIN OIL, FRUIT PRODUCTS (7.3%) (GLAZED FRUITS (PAPAYA CUTS SUGAR, COLOURS (124 ,110),PINEAPPE CUTS) ,ORANGE PULP), HUMECTANTS(422, 420), HIGH MALTOSE SYRUP,EDIBLE MAKE STARCH, PENTA CAKE (RAISING AGENTS (450(i),500(i), 341(i), 341(iii)), EMULSIFIERS (472e, 466, 435), STABILIZER (412), ACIDITY REGULATOR (330)), RAISING AGENTS (341(i)), 500(ii),450(i)), NATURE IDENTICAL & ARTIFICIAL FLAVOURING SUBSTANCES(MIXED FRUIT,VANILLA),CAKE GEL(EMULSIFIERS A,STABILIZERS (471,477), HUMECTANT (420(iii)), IODISED SALT, INVERT SUGAR SYRUP, PRESERVATIVES (202,282), BAKING POWDER, ACIDITY REGULATOR (330), STABILIZER (415), COLOUR (102)._CONTAINS WHEAT,EGGS_",Britannia,e,FOOD_001969,0.32142857142857145
OFF_8901063365018,Biscafe Biscuit 🍪,,Snacks_Sweets,OpenFoodFacts,Packaged_Food,100,485.0,6.8,19.0,71.8,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,0.0,71.8,0.0,Unknown,"REFINED WHEAT FLOUR (MAIDA), SUGAR (19%) REFINED PALM & PALMOLEIN OIL, LIQUID GLUCOSE, MAIZE STARCH, INSTANT COFFEE POWDER (1.3%), BUTTER, MILK SOLIDS, IODISED SALT, RAISING AGENTS [503(ii) & 500(ii)], COLOURS (150a & 150d), YEAST, NATURE IDENTICAL FLAVOURING SUBSTANCES, EMULSIFIERS [322(i) & 471], DOUGH CONDITIONER (223) AND IMPROVER [1101(i)]. (Numbers in brackets as per International Numbering System) CONTAINS WHEAT, MILK, SOYA AND SULPHITE",Britannia,e,FOOD_001970,0.32142857142857145
OFF_8901063365087,Brit 100% veg cake,,Snacks_Sweets,OpenFoodFacts,Packaged_Food,100,420.0,6.5,18.4,26.0,3.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,29.0,0.0,Unknown,"REFINED WHEAT FLOUR (MAIDA), SUGAR, HYDROGENATED VEGETABLE OIL & REFINED SUNFLOWER OIL, FRUIT PRODUCTS (5.3%) GLAZED FRUITS (PAPAYA CUTS, COLOUR (124), PINEAPPLE CUTS) & ORANGE PULP, HUMECTANT (422), MILK SOLIDS, HIGH MALTOSE SYRUP, EMULSIFIERS (475 471), RAISING AGENTS [500(iii), 450(i) & 341(i)]), IODISED SALT, INVERT SUGAR SYRUP, NATURE IDENTICAL FLAVOURING SUBSTANCES, PRESERVATIVES (202 & 282), WHEAT FIBRE ACIDITY REGULATOR (330), STABILIZER (415) AND COLOUR (102).",Britannia,e,FOOD_001971,0.35714285714285715
OFF_8901063365216,biscafe,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,485.0,6.8,19.0,71.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,71.8,0.0,Unknown,"REFINED WHEAT FLOUR (MAIDA) (58%), SUGAR, REFINED PALM & PALMOLEIN OIL, LIQUID GLUCOSE, MAIZE STARCH, INSTANT COFFEE POWDER (1.3%), BUTTER, MILK SOLIDS, IODISED SALT, RAISING AGENTS [503(ii) & 500(ii)], COLOURS (150a & 150d), YEAST, NATURE IDENTICAL FLAVOURING SUBSTANCES, EMULSIFIERS [322(1) & 471], DOUGH CONDITIONER (223) AND IMPROVER [1101(i)]. (Numbers in brackets as per International Numbering System) CONTAINS WHEAT, MILK, SOYA AND SULPHITE. *Coffee Cracker for a refreshing experience with one of the thinnest Britannia Cracker biscuits.",britannia,e,FOOD_001972,0.2857142857142857
OFF_8901063365384,Britannia Cake Gobbles 35g,,Snacks_Sweets,OpenFoodFacts,Packaged_Food,100,416.0,6.0,17.7,58.3,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,58.3,0.0,Unknown,"REFINED WHEAT FLOUR (MAIDA) SUGAR, EGGS, HYDROGENATED VEGETABLE OIL & REFINED PALMOLEIN OIL, FRUIT PRODUCTS (PAPAYA CUTS & ORANGE PULP), HUMECTANTS (422 & 420(ii)), HIGH MALTOSE SYRUP, EDIBLE MAIZE STARCH, PENTA CAKE,RAISING AGENTS[ 450, 500, 341&341), EMULSIFIERS (472e, 466&435), STABILIZER (412) & ACIDITY REGULATOR (330)), CAKE GEL EMULSIFERS & STABILIZERS (471 & 477) AND HUMECTANT (420), 1ODISED SALT, RAISING AGENTS [341(i), 500(ii) & 450(i)], NATURE IDENTICAL (ORANGE) AND ARTIFICIAL (VANILLA) FLAVOURING SUBSTANCES, INVERT SUGAR SYRUP, PRESERVATIVES (202 & 282), EMULSIFIER (435), COLOURS (110 & 122), ACIDITY REGULATOR (330) AND STABILIZER (415).",Britannia,e,FOOD_001973,0.32142857142857145
OFF_8901063365704,Festive Plum Cake,,Snacks_Sweets,OpenFoodFacts,Packaged_Food,100,370.0,5.8,10.7,62.7,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6,0.0,0.0,62.7,0.0,Unknown,,Britannia,unknown,FOOD_001974,0.32142857142857145
OFF_8901063365964,Britannia Chocolate Cake 100gm,,Snacks_Sweets,OpenFoodFacts,Packaged_Food,100,420.0,5.8,18.4,58.0,0.0,0.0,181.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,58.0,0.0,Unknown,"REFINED WHEAT FLOUR (MAIDA), SUGAR, EGG, VANASPATI, INTERESTERIFIED VEGETABLE FAT, HUMECTANT (422), DEXTROSE, REFINED PALMOLEIN OIL, LIQUID GLUCOSE, COCOA SOLIDS (2.1%), HIGH MALTOSE SYRUP, FRUCTOOLIGOSACCHARIDES, COLOURS (150d, 150c, 102, 122, 132, 133), CAKE GEL [EMULSIFIERS (471, 477, 470(i)) & HUMECTANTS (1520, 422)), RAISING AGENTS (341(i), 500(ii), 450(vii) & 450(i)), NATURE IDENTICAL (CHOCOLATE) & ARTIFICIAL (CREAMY VANILLA) FLAVOURING SUBSTANCES, INVERT SYRUP, IODIZED SALT, PRESERVATIVES (202 & 282), ACIDITY REGULATOR (330), BAKING POWDER, EMULSIFIER (475) AND STABILIZER (415). (Numbers in brackets as per International Numbering System) CONTAINS WHEAT & EGG. STORE UNDER COOL, DRY AND HYGIENIC CONDITIONS AWAY FROM SUNLIGHT",Britannia,e,FOOD_001975,0.32142857142857145
OFF_8901063367173,5050 Maska Chaska,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,525.0,7.7,26.5,63.8,0.0,0.0,1065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,63.8,0.0,Unknown,,Britannia,unknown,FOOD_001976,0.32142857142857145
OFF_8901063368026,Gobbles fruit cake 55gm,,Snacks_Sweets,OpenFoodFacts,Packaged_Food,100,427.0,5.9,19.7,56.4,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,56.4,0.0,Unknown,,Britannia,e,FOOD_001977,0.32142857142857145
OFF_8901063368033,Cake Choco Chill Gobbles Britannia,,Snacks_Sweets,OpenFoodFacts,Packaged_Food,100,421.0,6.7,18.5,56.8,0.0,0.0,222.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,56.8,0.0,Unknown,,Britannia,unknown,FOOD_001978,0.32142857142857145
OFF_8901063370050,Good day,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,500.0,6.8,21.8,69.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,69.1,0.0,Unknown,"NUTRITION INFORMATION Serving Size: Approx. 13g (Approx. 3 Biscuits) No. of Servings per pack-About 2 Per 100g Product (Approx.)/ Per Serve (%) RDA Energy-500kcal/(3) Protein-6.8g, Carbohydrate-69.1g, of which Total Sugars 20.40 Total Fat-21.8g/14) Saturated fatty acids-10.99/61 Mono unsaturated fatty acids Translatty acids-0g/10) Cholesterol-2.7mg, Sodium-223mg/(1) Basis average adult's Recommended Dietary Allowance of 2000 kcal diet INGREDIENTS: REFINED WHEAT FLOUR (MAIDA), REFINED PALM OIL, SUGAR, INVERT SUGAR SYRUP, MI MY SOLS & BUTTER (0.5%)], RAISING AGENTS (503(ii) & 500(i)), 1001SED SALT, ARTIFICIAL (BUTTE NATURAL FLAVOURING SUBSTANCES AND EMULSIFIERS [4729 & 322(i)]",Brityana,unknown,FOOD_001979,0.2857142857142857
OFF_8901063401082,Britannia cheese cube,,Dairy_Products,OpenFoodFacts,Packaged_Food,100,312.7,19.5,24.0,4.6,0.0,0.0,1722.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,4.6,0.0,Unknown,"CHEESE, WATER, MILK PRODUCTS (MILK SOLIDS, BUTTER), EMULSIFIERS [331 (iii), 339 (iii), 452(i)], VITAMINS AND MINERAL*, ACIDITY REGULATOR (330), IODIZED SALT, PRESERVATIVES (200 & 235). (Numbers in brackets as per International Numbering System) CONTAINS MILK.",Britannia,e,FOOD_001980,0.32142857142857145
OFF_8901063401136,Cheese Slices,,Dairy_Products,OpenFoodFacts,Packaged_Food,100,309.0,17.0,25.0,4.0,0.0,0.0,1430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,Unknown,,Britannia,unknown,FOOD_001981,0.32142857142857145
OFF_8901063405011,Britannia Cow's ghee,,Fats_Oils,OpenFoodFacts,Packaged_Food,100,194.0583880597,0.0,20.89552238806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,,Britannia,unknown,FOOD_001982,0.14285714285714285
OFF_8901063410282,The Laughing Cow Cheese Slices,,Dairy_Products,OpenFoodFacts,Packaged_Food,100,315.4,17.2,25.5,4.3,0.0,0.0,1426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,4.3,0.0,Unknown,"CHEESE, WATER, MILK PRODUCTS (BUTTER, MILK SOLIDS & RENNET CASEIN), EMULSIFIERS (331 (iii) & 339(iii)), ACIDITY REGULATOR (330), VITAMINS AND MINERAL, PRESERVATIVES (200&235), IODIZED SALT, COLOURS (160a(ii) & 160b(i)). (Numbers in brackets as per International Numbering System) CONTAINS MILK. Naturally rich in Protein",Britannia,e,FOOD_001983,0.32142857142857145
OFF_8901063410312,The Laughing Cow,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,236.0,11.0,20.0,5.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,Unknown,,BRITANNIA,d,FOOD_001984,0.32142857142857145
OFF_8901063410350,Cheese Block,,Dairy_Products,OpenFoodFacts,Packaged_Food,100,308.0,21.0,24.0,2.0,0.0,0.0,1442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,Unknown,,Britannia,unknown,FOOD_001985,0.32142857142857145
OFF_8901063410480,Laughing Cow Cheese Slice,,Dairy_Products,OpenFoodFacts,Packaged_Food,100,288.0,14.5,24.0,3.4,0.0,0.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,3.4,0.0,Unknown,,Britannia,unknown,FOOD_001986,0.32142857142857145
OFF_8901071211161,Hershey's cocoa powder,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,409.0,19.6,11.0,57.9,33.2,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,91.1,0.0,Unknown,100% cacao,Hershey's Hershey's kitchens,unknown,FOOD_001987,0.35714285714285715
OFF_8901071211307,Hershey's syrup,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,276.5,1.27,0.56,66.6,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.7,0.0,0.0,66.6,0.0,Unknown,,Hershey's,e,FOOD_001988,0.32142857142857145
OFF_8901071301022,Sofit Soya Milk,,Dairy_Products,OpenFoodFacts,Packaged_Food,100,68.0,6.4,3.2,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,Unknown,,Generic,b,FOOD_001989,0.25
OFF_890107130110713,Soya Milk,,Dairy_Products,OpenFoodFacts,Packaged_Food,100,34.4,3.2,1.6,1.8,1.1,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9000000000000004,0.0,Unknown,"Water, Soyabeans, Acidity Regulator (E500), Oligofructose",Hershey's Sofit,b,FOOD_001990,0.32142857142857145
OFF_8901071302111,Soya Chocolate Flavor Drink,,Beverages,OpenFoodFacts,Packaged_Food,100,77.3,3.2,1.4,12.3,1.2,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,13.5,0.0,Unknown,,Hershey's Sofit,c,FOOD_001991,0.35714285714285715
OFF_8901071306119,Sofit Soya Drink (Kesar Pista Flavour) 1ltr,,Beverages,OpenFoodFacts,Packaged_Food,100,70.4,3.2,1.6,10.8,1.05,0.0,96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82,0.0,0.0,11.850000000000001,0.0,Unknown,"WATER, SOYABEANS(13.6%), SUGAR, MINERAL (TRICALCIUM PHOSPHATE), EMULSIFIER (460(i), 466), ACIDITY REGULATOR (500 ii), EDIBLE COMMON SALT, OLIGOFRUCTOSE (DIETARY FIBRE) (0.12%), FLAVOURS (ARTIFICIAL (KESAR PISTA) AND NATURE IDENTICAL FLAVOURING SUBSTANCES), VITAMIN E (ACETATE), VITAMIN A (ACETATE), VITAMIN B1 (THIAMINE MONONITRATE), VITAMIN B2 (RIBOFLAVIN) AND VITAMIN B12 (CYANOCOBALAMIN). ALLERGEN INFORMATION: CONTAINS SOY",Hershey's India,d,FOOD_001992,0.35714285714285715
OFF_8901071359023,Soya Drink Vanilla Flavour,,Beverages,OpenFoodFacts,Packaged_Food,100,77.6,3.2,1.6,12.6,1.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,13.6,0.0,Unknown,"WATER, SOYABEANS(13.6%), SUGAR, MINERAL (TRICALCIUM PHOSPHATE), EMULSIFIER (460 (i),466), OLIGOFRUCTOSE (DIETARY FIBRE) (0.25%). ACIDITY REGULATOR (500 (ii), FLAVOURS (NATURE IDENTICAL FLAVORING SUBSTANCES), EDIBLE COMMON SALT, VITAMIN E (ACETATE), VITAMIN A (ACETATE), VITAMIN B1 (THIAMINE MONONITRATE), VITAMIN B2 (RIBOFLAVIN) AND VITAMIN B12 (CYANOCOBALAMIN).",sofit,e,FOOD_001993,0.35714285714285715
OFF_8901071701372,Hershey's spreads,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,10.0,50.0,2.0,339.0,2.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,341.0,0.0,Unknown,"Sugar, Edible vegetable oil (palm oil), Milk solids, Cocoa solids (4.7%), Älmond paste (3.0%), Antioxidant 3220, Hydrogenated vegetable fat (palm oil & sesame oil) and Edible common salt. Carbohy (of whic Protein Fat",hershey's,e,FOOD_001994,0.35714285714285715
OFF_8901071701396,Hershey's Spreads Cocoa with Almond,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,548.0,2.2,32.7,61.4,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,0.0,0.0,61.4,0.0,Unknown,,Hershey's,e,FOOD_001995,0.32142857142857145
OFF_8901071701952,Hershy's Kisses cookies 'n' creme,,Snacks_Sweets,OpenFoodFacts,Packaged_Food,100,534.0,6.6,29.7,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.4,0.0,0.0,60.0,0.0,Unknown,"White Chocolate 89% (Milk Solids 33.3%, Sugar, Cocoa Butter, Cookies 11% (Refined Wheat Flour (Maida), Sugar, Edible Vegetable Oil (Palm Oil), Cocoa Solids 1.1%, Emulsifier (322(i)), Acidity Regulator (500(ii))), Emulsifiers (322(i), 476), Flavoring)",Hershey's,e,FOOD_001996,0.2857142857142857
OFF_8901071702102,Hershey's Cocoa,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,409.0,19.6,11.0,58.0,33.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,91.0,0.0,Unknown,,Hershey's,unknown,FOOD_001997,0.35714285714285715
